Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,Σ Progress,Σ Time Spent,Σ Remaining Estimate,Σ Original Estimate,Labels,AccelAero User Id,Zendesk Application Link ticket Reference,Airline,Zendesk Application Link ticket Reference.1,Browser,Browser Version,Support Category,Chargeability,Costing status,Approver,Configurations,Estimated Delivery Date,Requesting Client
AccelAero Reservations,AARESAA-16896,Mahan Regression testing - AA-W5-014.0,QA-Task,Closed,Major,Work Completed,QACOMPLETED,Chathurani Hettiarachchi (QA),2014-03-24 18:48:00,,2014-08-14 18:36:00,2014-06-11 16:42:00,,AA-W5-014.0,,,0.0,1.0,,288000.0,146700.0,141300.0,0.49,"AARESAA-16793, AARESAA-16814, AARESAA-16839, AARESAA-16864, AARESAA-16870, AARESAA-16897, AARESAA-16914, AARESAA-16919, AARESAA-16964, AARESAA-17050, AARESAA-17073, AARESAA-17076, AARESAA-17077, AARESAA-17080, AARESAA-17083, AARESAA-17113, AARESAA-17117, AARESAA-17118, AARESAA-17124, AARESAA-17128, AARESAA-17217, AARESAA-17224, AARESAA-17226, AARESAA-17328, AARESAA-17374, AARESAA-17376, AARESAA-17381, AARESAA-17382, AARESAA-17383, AARESAA-17392, AARESAA-17394, AARESAA-17396, AARESAA-17397, AARESAA-17400, AARESAA-17401, AARESAA-17434, AARESAA-17445, AARESAA-17446, AARESAA-17447, AARESAA-17451, AARESAA-17453, AARESAA-17454, AARESAA-17456, AARESAA-17458, AARESAA-17466, AARESAA-17469, AARESAA-17470, AARESAA-17473, AARESAA-17479, AARESAA-17481, AARESAA-17491, AARESAA-17495, AARESAA-17498, AARESAA-17499, AARESAA-17502, AARESAA-17503, AARESAA-17504, AARESAA-17509, AARESAA-17514, AARESAA-17528, AARESAA-17529, AARESAA-17530, AARESAA-17539, AARESAA-17544, AARESAA-17547, AARESAA-17556, AARESAA-17580, AARESAA-17592, AARESAA-17638, AARESAA-17649, AARESAA-17652, AARESAA-17662, AARESAA-17684, AARESAA-17689, AARESAA-17760, AARESAA-17764, AARESAA-17765, AARESAA-17768, AARESAA-17772, AARESAA-18008, AARESAA-18163",,,Mahan Regression testing - AA-W5-014.0,Default,0.49,0.77,817200.0,234000.0,378900.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-16825,AARESAA-16818 System saves only some details of the 'Pax Details' window after the reseravtion is created,SubTask - Bug,Closed,Blocker,Fixed,QACOMPLETED,Ruwani Jayasinghe (QA),2014-03-19 16:04:00,,2014-03-20 16:47:00,2014-03-20 10:12:00,,AA-W5-014.0,,,0.0,2.0,_thumb_29537.png ,,0.0,12600.0,,,,,"Steps to Recreate: 
1) Login to XBE 
2) search a flight and navigate to passenger information screen 
3) Fill all the required details of ""PAX details"" window 
4) Place the reservation 
5) search the reservation by PNR 
6) select edit button and check Pax Details 

Actual Result: 
Type/Title / Name and passport number are saved 

Expected Result: 

system should display all the entered details 


Check pnr: 16676427 

System only display all the data for Infant only 

Child and Adult's data display only Type/Title / Name and passport number 


Check for one passenger : PNR: 16676426 
",Default,1.0,1.0,12600.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-16343,AARESAA-15425 DB Changes Related to New GoShow Process,SubTask - DB Task,Closed,Major,Fixed,Shankar Gnanasampanthan (DBA),Manoji Kularathna,2014-02-12 10:14:00,,2014-04-28 10:22:00,2014-03-07 13:38:00,,,,,0.0,2.0,,,,,,,,,DB Changes Related to New GoShow Process.,Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-11773,Regression for EA with KAM production tag,QA-Task,Closed,Major,Work Completed,Mohamed Raes,Dilan Anuruddha,2013-01-04 17:24:00,,2013-04-04 17:41:00,2013-04-04 17:41:00,,AA-EA-001.0,,,0.0,0.0,,,,,,"AARESAA-11814, AARESAA-11887, AARESAA-11888, AARESAA-11897, AARESAA-12022, AARESAA-12187, AARESAA-12219, AARESAA-12453",,,Do a quick regression on EA for a build taken from KAM production tag JIRA_AA_RQ_003_2_DATE_NOV302012,Default,,1.0,82800.0,0.0,82800.0,,,,,,,,,,,,,2013-01-07 22:55:00,
AccelAero Reservations,AARESAA-11273,AARESAA-11230 Auto PFS failed if BC having multiple characters,SubTask - Bug,Closed,Critical,Fixed,QACOMPLETED,Nadeeka Pulasthini (QA),2012-11-08 15:01:00,,2012-12-12 16:46:00,2012-12-12 16:46:00,,AA-W5-009.0,,,0.0,0.0,,,,,,,,,"06/11/2012 - W5060

PFS
W5060/06NOV DXB PART1
IKA 011/142 PAD000/000
-IKA
NOSHO 1C
1 JAFARI/LEILAMRS .L/12013818
NOSHO 2V
1 taghavi/sayyed shahrokhMR .L/11997935
1 mirkhani/seyedhamidMR .L/12148358
NOSHO 2MM
1 GANJALI/LEILAMS .L/12348529
1 MODARRESYAZDI/NASIMMRS .L/12363302
GOSHO 17Y
1 AAMONOALLAH/HAMID
1 BESLAMI/MARZIYEH
1 CFAZELI/MASOUD
1 DFAZL/KAZEM
1 EGHADERI/ABDOLLAH
1 FABIBIANI/MOHAMAD
1 GAGHDOST/AHMAD
1 HAGHIGHAT/KAMAL
1 IAMIDIRAD/JAVAD
2 XXXCREW/GEMR/GEMR
2 XXXCREW/FSMR/FSMR
2 XXXCREW/FSMR/FSMR
2 XXXCREW/FSMR/FSMR
NOREC 1MM
1 LETAFATKHAH/AKRAMMRS .L/12382329
NOREC 1M
1 T B A/T B AMR .L/12405193
GOSHO 1C
2XXXCREW/FSMR/FSMR
ENDPFS",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-11179,QA Task of WaitListing Facility,QA-Task,Closed,Major,Work Completed,QACOMPLETED,Nadeeka Pulasthini (QA),2012-11-01 11:20:00,,2014-08-13 14:23:00,2014-08-13 14:23:00,,,,,0.0,0.0,,,,,,"AARESAA-11181, AARESAA-11184, AARESAA-11185, AARESAA-11189, AARESAA-11190, AARESAA-11204, AARESAA-11206, AARESAA-11208, AARESAA-11248, AARESAA-11255, AARESAA-11256, AARESAA-11396, AARESAA-11397, AARESAA-11402, AARESAA-11404, AARESAA-11406, AARESAA-11408, AARESAA-11427, AARESAA-11431, AARESAA-11432, AARESAA-11436, AARESAA-11439, AARESAA-11447, AARESAA-11449, AARESAA-11450, AARESAA-11451, AARESAA-11452, AARESAA-11454, AARESAA-11455, AARESAA-11462, AARESAA-11463, AARESAA-11466, AARESAA-11468, AARESAA-11469, AARESAA-11474, AARESAA-11475, AARESAA-11481, AARESAA-11482, AARESAA-11486, AARESAA-11490, AARESAA-11495, AARESAA-11496, AARESAA-11498, AARESAA-11517, AARESAA-11523, AARESAA-11524, AARESAA-11525, AARESAA-11538, AARESAA-11547, AARESAA-11551, AARESAA-11579, AARESAA-11591, AARESAA-11593",,,QA Task of WaitListing Facility - (Dev task -AARESAA-6768),Default,,1.0,4500.0,0.0,0.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-11121,QA Task - O&D Baggage Privileges,QA-Task,Closed,Major,Work Completed,QACOMPLETED,Marlon Ganeshan (QA),2012-10-24 11:57:00,,2015-03-20 17:48:00,2012-11-01 17:08:00,,AA-G9-037.2,,,0.0,0.0,,,,,,"AARESAA-11122, AARESAA-11128, AARESAA-11143, AARESAA-11191",,,Report issues related to O&D Baggages Cutover Time,Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-12075,PFS parsing fails when flight number is starting with a Digit,Bug,Closed,Major,Won't Fix,QACOMPLETED,XEMP-Ishan Liyanage,2013-02-12 10:41:00,,2013-04-11 11:00:00,2013-02-15 11:27:00,,AA-FG-001.3,,,0.0,0.0,,14400.0,3600.0,10800.0,0.75,,,,PFS parsing fails when flight number is starting with a Digit e. 9Y fly georgia,Default,0.75,0.75,10800.0,3600.0,14400.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-12869,Auditing required for manually sending PNLs,Product Development,Closed,Major,Fixed,QACOMPLETED,Ambegoda,2013-04-30 08:50:00,,2013-06-12 16:36:00,2013-06-05 16:16:00,,AA-W5-010.0,,,0.0,0.0,,,0.0,18000.0,,"AARESAA-13122, AARESAA-13274",AARESAA-13222,,Sending PNLs manually needs to be audited.,Default,1.0,1.0,18000.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-6767,AARESAA-6765 Rail Service - Ground segment support,SubTask - Change Request,Closed,Major,Won't Fix,QACOMPLETED,Indika Athauda,2011-10-31 12:53:00,,2012-01-06 20:29:00,2011-11-18 17:18:00,,AA-W5-001.2,,,0.0,0.0,,,,,,,,,"Need to support Rail Service ground segment support in Germany ( DUS ) . We need to customize current Bus implementation to support Rail Service. 

- Need to extend existing bus service to be extended for rail service
- Need to communicate with Rail Service to get confirmation number ( Still under discussions )",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-6726,AARESAA-6708 Mahan Air - DB Changes,SubTask - Support Task,Closed,Blocker,Fixed,Shankar Gnanasampanthan (DBA),XEMP - Sanjaya Vithanagama,2011-10-20 13:43:00,2021-11-02 21:41:00,2012-01-30 12:10:00,2012-01-30 12:10:00,,,,,0.0,0.0,,,,,,,,,DB changes for Mahan Air Release.,Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-6658,"E ticket implemetation for own , dry and interline bookings",Bug,Closed,Major,Fixed,QACOMPLETED,XEMP - Eric Perera,2011-10-04 09:28:00,,2015-04-07 16:31:00,2012-02-20 10:29:00,,"AA-ANY-001.0, AA-G9-032.0, AA-W5-005.0",,,0.0,0.0,_thumb_15378.png _thumb_15400.png _thumb_15406.png _thumb_15430.png _thumb_15432.png _thumb_15438.png _thumb_15440.png _thumb_15455.png _thumb_15379.png _thumb_15381.png _thumb_15382.png _thumb_15383.png _thumb_15384.png _thumb_15387.png _thumb_15390.png _thumb_15380.png ,,,,,,,,"E ticket implemetation for own , dry and interline bookings 

QA Task - AARESAA-7192",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-9150,AARESAA-9126 Flight Number length increase - DB changes,SubTask - DB Task,Closed,Major,Fixed,Shankar Gnanasampanthan (DBA),XEMP-Ishan Liyanage,2012-06-26 15:23:00,,2012-06-27 16:31:00,2012-06-27 16:31:00,,AA-W5-006.0,,,0.0,0.0,,,,,,,,,DB changes related to flight number length change comes under this jira,Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-3751,ISA-#6731 - FHR G9 256/19 Jan 10/ALA,Support Task,Closed,Major,Fixed,XEMP - Charith Paranaliyanage,XEMP - Charith Paranaliyanage,2010-01-27 07:07:00,,2010-02-08 11:24:00,2010-02-07 06:39:00,,,,,0.0,0.0,,,,,,,,,"User email,

Good Day mr Charith,

The problem is that at the middle of the check in after most passengers were
checked in already,

Part of them disappeared from the system, all of them have a baggage,

When we investigate the system, we found out that 10 names automatically
cancelled.

So we have to after end of the boarding compared all boarding passes with
passengers manifest,

Found out their names and added them into passenger manifest and made again
load@trim sheet, because previous was wrong as

We had incorrect calculation.

Aliya
ALA APM",Default,,,,,,,,,,,,,Customer specific support,,,,,,G9 - Air Arabia
AccelAero Reservations,AARESAA-4451,AARESAA-4129 RAK Airways - Smoke Testing Issues,SubTask - Bug,Closed,Major,Fixed,XEMP - Astria Alva,XEMP - Remya Vinod (QA),2010-06-23 13:33:00,,2010-07-30 09:39:00,2010-06-28 08:32:00,,AA-RT-002.0,,,0.0,0.0,_thumb_11992.png _thumb_11989.png _thumb_11990.png _thumb_11994.png ,,,,,,,,Smoke Testing Issues,Default,,,,,,,,,,,,,Implementation,,,,,,RT - RAK Airways
AccelAero Reservations,AARESAA-4645,AARESAA-4644 Monitor and alert on external service unavailability,SubTask - Support Task,Closed,Blocker,Won't Fix,QACOMPLETED,XEMP-Mohamed Nasly,2010-07-30 09:34:00,,2013-02-11 09:54:00,2013-02-11 09:54:00,,,,,0.0,0.0,,,,,,,,,"Following services are to be monitored for service unavailability and SMS alerts are to be sent to support team.

1. DNS service
2. Etisalat proxy (proxy1.emirates.net.ae)
3. MIGS Payment gateway (https://migs.mastercard.com.au/)
4. MTC Payment gateway (http://10.4.122.73/prod/proxyAuthAPI/airarabia/authorize.asp)
5. Travel Guard (https://waatsgatexml.aigtravel.com/servlet/WaatsEngine.WTEngine)
6. EBI from aares03@10.4.122.36 (http://192.168.108.110:30007/SharedResources/EBWSDL/Service.serviceagent/EBGWebservices)",Default,,,,,,,,,,,,,Support,,,,,,ISA
AccelAero Reservations,AARESAA-4599,AARESAA-4320 XBE Upgrade - Design and implement new menu,SubTask - Product Development,Closed,Minor,Fixed,QACOMPLETED,XEMP-Mohamed Nasly,2010-07-21 09:31:00,,2012-01-06 20:26:00,2010-09-25 10:28:00,,AA-G9-019.0,,,0.0,0.0,,,,,,,,,Design and implement new menu for XBE to go with merged XBE launch.,Default,,,,,,,,,,,,,Product Enhancement,,,,,,ISA
AccelAero Reservations,AARESAA-6897,AARESAA-6765 Excess Baggage Booking ( Chargable/ FOC ) Optional Selection,SubTask - Support Task,Closed,Major,Fixed,QACOMPLETED,XEMP - Nilindra Fernando,2011-11-29 12:34:00,,2012-01-06 20:29:00,2012-01-02 14:53:00,,AA-W5-004.0,,,0.0,0.0,_thumb_15511.png _thumb_15525.png _thumb_15526.png _thumb_15567.png _thumb_15568.png _thumb_15590.png _thumb_15591.png _thumb_15515.png _thumb_15672.png _thumb_15727.png _thumb_15518.png _thumb_15521.png _thumb_15524.png _thumb_15611.png _thumb_15507.png ,,,,,,,,"Excess Baggage Booking ( Chargable/ FOC ) Optional Selection

1. Baggages to be added FOC.
2. A privilege user to change and override the baggage price amount if required.

08DEC11 IL=> NOTE

Also with this change I have changed the baggage selection mandatory flow which is related to RES_109 param. i.e if RES_109 enabled, then user should not be able remove baggage and default one should be automatically selected (default baggage should configure from the admin). if that param is disabled, user should be able to remove selected baggages and no need to have default baggages.

Earlier even though that app param was there, baggage selection hard coded to be mandatory.",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-7202,AARESAA-7201 DB Changes,SubTask - DB Task,Closed,Major,Fixed,Shankar Gnanasampanthan (DBA),XEMP Gavinda Nanayakkara,2012-01-30 12:03:00,,2012-07-16 11:41:00,2012-06-08 12:33:00,,AA-G9-034.0,,,0.0,0.0,,,,,,,,,All db changes related to Logical Multy cabin class CR should came under this jira.,Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-7808,Notification process improvements,Bug,Closed,Major,Fixed,QACOMPLETED,Jagath Kumara,2012-03-22 19:47:00,,2012-05-06 13:28:00,2012-05-06 13:28:00,,AA-G9-033.0,,,0.0,0.0,,,,,,,,,"AccelAero notification mechanism need to be improved.

Ancillary notification messages trying to send emails for the PNR's which doesn't have email address.
Need to check all the notification scenarios to ignore such unwanted messages.

Also need to check whether we can maintain multiple JMS queues if one is overloading every time.",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-6420,AARESAA-6419 DB Changes - Airport Services,SubTask - Task,Closed,Major,Fixed,Shankar Gnanasampanthan (DBA),Rumesh Wickramathilaka,2011-07-20 13:33:00,,2012-01-30 12:12:00,2012-01-30 12:12:00,,AA-W5-003.0,,,0.0,0.0,,,,,,,,,This will include all DB changes related to airport service (Hala & VIP services),Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-6056,AARESAA-4740 Baggage Selection - DB Changes,SubTask - Change Request,Closed,Critical,Fixed,Shankar Gnanasampanthan (DBA),XEMP-Ishan Liyanage,2011-05-06 14:44:00,,2011-09-21 15:05:00,2011-07-19 18:15:00,,AA-G9-026.0,,,0.0,0.0,_thumb_14301.png ,,,,,,,,Baggage Selection DB Changes. Attached the ERD diagram,Default,,,,,,,,,,,,,Customer Specific Customization,,,,,,G9 - Air Arabia Morroc
AccelAero Reservations,AARESAA-6034,AARESAA-5807 LCCDRYP2 - IE8 Browser compatibility,SubTask - Support Task,Closed,Major,Incomplete,QACOMPLETED,Nadeeka Pulasthini (QA),2011-05-03 16:45:00,,2015-08-11 17:12:00,2011-05-31 17:41:00,,"AA-G9-025.1, AA-G9-025.0",,,0.0,0.0,_thumb_14335.png _thumb_14325.png _thumb_14344.png _thumb_14409.png ,,,,,,,,To track IE8 browser compatibility issues,Default,,,,,,,,,,,,,Customer Specific Customization,,,,,,G9 - Air Arabia
AccelAero Reservations,AARESAA-5580,AARESAA-5807 LCCDRYP2 - XBE/IBE/WS - Create booking - Pax details - Make it configurable per airline,SubTask - Change Request,Closed,Major,Fixed,QACOMPLETED,XEMP - Kumudini Sarathchandra,2011-02-14 03:29:00,,2012-01-06 20:27:00,2011-05-09 08:58:00,,"AA-E5-011.0, AA-3O-017.0, AA-G9-025.0",,,0.0,0.0,_thumb_13997.png _thumb_14310.png _thumb_13957.png _thumb_13998.png _thumb_14311.png _thumb_13790.png _thumb_13902.png _thumb_13791.png _thumb_13792.png _thumb_13794.png _thumb_13793.png _thumb_13799.png _thumb_13808.png _thumb_13811.png _thumb_13810.png _thumb_13821.png _thumb_13820.png _thumb_13875.png ,,,,,,,,"Pax details to capture should be made configurable per airline.
Pax details to capture configurations are to be maintained per pax category per pax type.

Implementation to cover XBE, IBE and Webservices pax details handling in create booking, modify pax basic info and view/edit pax additional info.

FOID capturing done separately to be eliminated and all the pax details are to be handled in uniform way.
DOB validations are continued to be kept in T_PAX_TYPE however all mandatory/optional/grouping configurations for all the pax details are to be maintained in separate configuration table.

Additional pax details are to be stored in separate table that forms 1:1 relationship with T_PNR_PASSENGER.",Default,,,,,,,,,,,,,Product Enhancement,,,,,,G9 - Air Arabia
AccelAero Reservations,AARESAA-5491,AARESAA-5485 Airport Maintenance - Capture meal notification Parameters,SubTask - Product Development,Closed,Major,Fixed,QACOMPLETED,Indika Athauda,2011-02-07 12:10:00,,2012-01-06 20:27:00,2011-03-03 11:02:00,,"AA-G9-022.3, AA-RT-005.0",,,0.0,0.0,,,,,,,,,"Airport maintenance screen needs to be changed to capture following details. 

New flag to indicate if Meal notifications enabled for the airport
If enabled, following parameters to be specified
- Capture catering email in comma separated format (similar thing available in agent maintenance billing email id)
- Capture Meal Notification times in following format.
- Meal Notification start time (hh:mm before departure)
- Meal Notification frequency ( mins )
- Last Meal Notification time ( hh:mm before departure)

All times should be properly validated. Hours could be upto 999. Minutes has to be upto 59 only
Last meal notification time should not be more that start time
",Default,,,,,,,,,,,,,Product Enhancement,,,,,,ISA
AccelAero Reservations,AARESAA-22589,AARESAA-22211 Existing segment Eticket status is canceled(Z) instead of exchanged(E) when adding OpenRT new segment and make the payment for force CNF reservation,SubTask - Bug,Resolved,Major,Not an Issue,Chathurani Hettiarachchi (QA),Chathurani Hettiarachchi (QA),2015-09-15 10:23:00,,2016-07-07 13:59:00,2015-09-15 17:14:00,,8,,,0.0,2.0,,,,,,,,,"Steps to Recreate 
1. Create CNF reservation and added new OpenRT segment 
2. Then go to payment screen and click confirm without doing payment (Final status force CNF) 
3. Then make the payment 

Actual results 
Existing segment Eticket status is canceled instead of exchange when adding new segment and make the payment 


Test data 
PNR : 19344775",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-23659,AARESAA-23338 New e-ticket generated once remove unpaid ancillaries,SubTask - Bug,Closed,Major,Fixed,QACOMPLETED,Chathurani Hettiarachchi (QA),2016-01-05 11:46:00,,2016-01-06 14:05:00,2016-01-06 14:04:00,,G9044.0,,,0.0,2.0,,1800.0,600.0,1200.0,0.66,,,,"Defect recreate steps 
i). Create 3 pax reservation and do the payment. 
ii). Next add meal for 1 pax and force confirm the reservation and do + ADJ for 1 pax. 
iii). remove added meal from that pax. 
iv). New e-ticket generated for that pax. 

Test data 
PNR : 41075670",Default,0.66,0.66,1200.0,600.0,1800.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-23673,AARESAA-23338 Own multi pax reservation - name chage for one pax - ETKT genarte for other pax also,SubTask - Bug,Closed,Major,Not an Issue,QACOMPLETED,Rajitha Lakmini (QA),2016-01-05 18:07:00,,2016-02-09 09:54:00,2016-01-06 12:21:00,,G9044.0,,,0.0,2.0,_thumb_42693.png _thumb_42694.png ,,,,,,,,"In XBE create a multi pax reservation (SHJ/LRR RT reservation) Select MOD 1 from change fare for both segment 
Do a name change for one pax. 
ETKT generate for other pax also 
",Default,,,,,,,,,,,,,,,,,,,G9 - Air Arabia
AccelAero Reservations,AARESAA-24303,Fly me Java 8 enabled regression testing,QA-Task,Closed,Major,Work Completed,QACOMPLETED,Ruwani Jayasinghe (QA),2016-03-16 11:22:00,,2016-07-07 15:16:00,2016-07-07 15:16:00,,6.1,,,0.0,1.0,,,0.0,133200.0,,"AARESAA-24304, AARESAA-24305, AARESAA-24307, AARESAA-24308, AARESAA-24310, AARESAA-24314, AARESAA-24318, AARESAA-24319, AARESAA-24320, AARESAA-24321, AARESAA-24322, AARESAA-24323, AARESAA-24325, AARESAA-24328, AARESAA-24329, AARESAA-24332, AARESAA-24333, AARESAA-24340, AARESAA-24346, AARESAA-24357, AARESAA-24358, AARESAA-24359, AARESAA-24360, AARESAA-24361, AARESAA-24362, AARESAA-24364, AARESAA-24366, AARESAA-24374, AARESAA-24382, AARESAA-24425",,,Fly me java 8 enabled regression,Default,1.0,0.75,223800.0,72600.0,131400.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-19284,AARESAA-19232 DB Changes - CodeShare,SubTask - DB Task,Open,Major,Fixed,Shankar Gnanasampanthan (DBA),Muhammad Rikaz,2014-10-28 12:45:00,,2016-05-27 16:41:00,2016-05-27 16:41:00,,GDS004.0,,,0.0,5.0,,,,,,,,,"Track DB changes related to CodeShare Implementation 
",Default,,,,,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-23053,AARESAA-22247 Stop ET generation for forced confirmed bookings - Dry/Interline bookings,SubTask - Bug,Closed,Major,Fixed,QACOMPLETED,Manoj Dhanushka,2015-10-28 10:15:00,,2016-07-12 15:12:00,2015-11-16 16:14:00,,G9044.0,,,0.0,1.0,,,0.0,190800.0,,,AARESAA-23338,,Stop ET generation for forced confirmed bookings - Dry/Interline bookings,Default,1.0,1.0,190800.0,0.0,,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-18233,Mahan Regression testing - AA-W5-015.0,QA-Task,Closed,Major,Fixed,QACOMPLETED,Chathurani Hettiarachchi (QA),2014-07-29 09:55:00,,2016-07-12 15:37:00,2014-12-03 16:07:00,,AA-W5-015.0,,,0.0,2.0,,576000.0,131400.0,444600.0,0.77,"AARESAA-18238, AARESAA-18239, AARESAA-18259, AARESAA-18276, AARESAA-18341, AARESAA-18370, AARESAA-18376, AARESAA-18380, AARESAA-18388, AARESAA-18465, AARESAA-18476, AARESAA-18484, AARESAA-18524, AARESAA-18528, AARESAA-18544, AARESAA-18550, AARESAA-18564, AARESAA-18604, AARESAA-18673, AARESAA-18703, AARESAA-18736, AARESAA-18750, AARESAA-18781, AARESAA-18812, AARESAA-18814, AARESAA-18817, AARESAA-18820, AARESAA-18822, AARESAA-18827, AARESAA-18828, AARESAA-18830, AARESAA-18836, AARESAA-18838, AARESAA-18844, AARESAA-18850, AARESAA-18851, AARESAA-18855, AARESAA-18859, AARESAA-18860, AARESAA-18863, AARESAA-18867, AARESAA-18873, AARESAA-18874, AARESAA-18877, AARESAA-18879, AARESAA-18880, AARESAA-18882, AARESAA-18883, AARESAA-18888, AARESAA-18894, AARESAA-18895, AARESAA-18896, AARESAA-18904, AARESAA-18908, AARESAA-18910, AARESAA-18911, AARESAA-18914, AARESAA-18916, AARESAA-18918, AARESAA-18924, AARESAA-18925, AARESAA-18926, AARESAA-18927, AARESAA-18930, AARESAA-18931, AARESAA-18933, AARESAA-18935, AARESAA-18936, AARESAA-18937, AARESAA-18939, AARESAA-18941, AARESAA-18942, AARESAA-18950, AARESAA-18951, AARESAA-18952, AARESAA-18953, AARESAA-18957, AARESAA-18961, AARESAA-18966, AARESAA-18968, AARESAA-18971, AARESAA-18974, AARESAA-18977, AARESAA-18978, AARESAA-18984, AARESAA-18986, AARESAA-18990, AARESAA-18991, AARESAA-18998, AARESAA-19002, AARESAA-19018, AARESAA-19025, AARESAA-19028, AARESAA-19038, AARESAA-19089, AARESAA-19092, AARESAA-19094, AARESAA-19100, AARESAA-19105, AARESAA-19106, AARESAA-19116, AARESAA-19119, AARESAA-19139, AARESAA-19141, AARESAA-19160, AARESAA-19161, AARESAA-19164, AARESAA-19171, AARESAA-19183, AARESAA-19185, AARESAA-19189, AARESAA-19191, AARESAA-19192, AARESAA-19257, AARESAA-19318, AARESAA-19325, AARESAA-19328, AARESAA-19329, AARESAA-19332, AARESAA-19416, AARESAA-19534, AARESAA-19562, AARESAA-19570, AARESAA-19575, AARESAA-19576, AARESAA-19577, AARESAA-19587, AARESAA-19588, AARESAA-19597, AARESAA-19602, AARESAA-19604, AARESAA-19614, AARESAA-19622, AARESAA-19630, AARESAA-19633, AARESAA-19636, AARESAA-19641, AARESAA-19649, AARESAA-19652, AARESAA-19664, AARESAA-19665, AARESAA-19667, AARESAA-19668, AARESAA-19673, AARESAA-19674, AARESAA-19675, AARESAA-19694, AARESAA-19702, AARESAA-19707, AARESAA-19715, AARESAA-19716, AARESAA-19728, AARESAA-19731, AARESAA-19747, AARESAA-19756, AARESAA-19758, AARESAA-19760",,,Mahan Regression testing - AA-W5-015.0,Default,0.77,0.92,1684200.0,136500.0,613800.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-23494,SSR's are not added for reservation modification flow in GDS Channel,Product Development,Closed,Critical,Fixed,QACOMPLETED,Chathurani Hettiarachchi (QA),2015-12-15 15:31:00,,2016-08-15 10:35:00,2016-08-15 10:35:00,,7,,,0.0,4.0,_thumb_42396.png ,144000.0,0.0,181200.0,1.25,,AARESAA-25983,,"defect recreate steps 
i). Create 2 pax reservation using IKA/BKK ( W5978) 
ii). Flown the both pax and add new OND with SSR. 
iii). Load the reservation from Mahan side 
iv). Once try to view the Anci, Anci details didn't display 

Test data 
PNR : 15AB2T 

Env : http://mabcmb2.isaaviations.com/xbe",Default,1.0,1.0,181200.0,0.0,144000.0,,,,,,,,,,,,,,
AccelAero Reservations,AARESAA-26564,Message horizontal length exceeds 64 characters,Bug,Closed,Major,Work Completed,Chathurani Hettiarachchi (QA),Uditha Dissanayake,2016-09-01 10:17:00,,2016-09-01 15:38:00,2016-09-01 15:37:00,,007.0.5,,,0.0,2.0,,1200.0,0.0,1200.0,1.0,,,,Message horizontal length exceeds 64 characters,Default,1.0,1.0,1200.0,0.0,1200.0,,,,,,,,,,,,,,W5 - MahanAir
AccelAero Reservations,AARESAA-22571,AARESAA-22211 Exchange record didn't display for OB once do same date modification for Openjaw IB segment,SubTask - Bug,Reopened,Major,Unresolved,Manoj Dhanushka,Chathurani Hettiarachchi (QA),2015-09-11 12:23:00,,2016-09-13 15:44:00,,,8,,,0.0,2.0,_thumb_40347.png _thumb_40348.png ,,0.0,1200.0,,,,,"Defect recreate steps 
i). Create OpenJaw reservation and do the payment with below conditions. (Serve both routes with higher segment fare) 
Route : IKA/BKK, DUS/IKA 
Pax : 2 ADT, 2 CHD , 1 INF 
ii). Do same date modification for IB and select lower HRT fares for both routes. ( credits will generated) 
iii). For OB segment exchange record didn't display in Passenger E-Ticket Mask Details page. 

Test data 
PNR : 17377713 
Production env data : 17372077 
19344708",Default,1.0,1.0,1200.0,0.0,,openjaw,,,,,,,,,,,,,
